timestamp,model,device_type,mfg,id,api,data
2626.31443,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 9, 0]"
2626.316954,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 0, 0]"
2626.317691,Unknown Device,1,1,0,97,"[152, 174, 212, 126, 1, 0, 0, 255]"
2626.318156,Unknown Device,2,5,5,736,"[0, 0, 129, 6, 0, 24, 48, 0]"
2626.318299,Unknown Device,2,5,5,738,"[246, 124, 160, 51, 0, 0, 0, 128]"
2626.319239,Unknown Device,2,5,6,736,"[0, 0, 154, 6, 0, 24, 48, 0]"
2626.319389,Unknown Device,2,5,6,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.319766,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.320288,Unknown Device,21,4,20,180,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.320431,Unknown Device,21,4,20,195,"[241, 159, 6, 176, 253, 51, 0, 5]"
2626.321996,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 255, 255]"
2626.322181,Unknown Device,2,4,4,183,"[0, 0, 224, 8, 0, 0, 0, 0]"
2626.322515,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 248, 255]"
2626.322686,Unknown Device,2,4,2,183,"[0, 0, 64, 7, 0, 0, 0, 0]"
2626.324289,Unknown Device,2,5,9,736,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.324432,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 255, 255]"
2626.324589,Unknown Device,2,4,1,183,"[0, 0, 128, 248, 255, 255, 0, 0]"
2626.326174,Unknown Device,8,5,21,96,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.326317,Unknown Device,8,5,21,97,"[0, 0, 0, 0, 0, 0, 0, 192]"
2626.32646,Unknown Device,8,5,21,98,"[0, 0, 0, 64, 0, 0, 0, 192]"
2626.326596,Unknown Device,8,5,21,99,"[0, 0, 112, 0, 0, 0, 0, 240]"
2626.326739,Unknown Device,8,5,21,100,"[35, 38, 24, 250, 0, 192, 125, 0]"
2626.326957,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 251, 255]"
2626.327123,Unknown Device,2,4,3,183,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.327378,Unknown Device,2,5,7,736,"[0, 0, 118, 6, 0, 24, 48, 0]"
2626.327529,Unknown Device,2,5,7,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.329737,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.329881,Unknown Device,2,5,0,97,"[0, 0, 0, 0, 30, 46, 6, 0]"
2626.33003,Unknown Device,2,5,0,98,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.330182,Unknown Device,2,5,0,100,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.330312,Unknown Device,21,4,20,180,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.330834,Unknown Device,2,5,0,736,"[0, 0, 163, 6, 0, 24, 0, 0]"
2626.33129,Unknown Device,2,5,9,738,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.331959,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 3, 0]"
2626.332447,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 22, 0]"
2626.333705,Unknown Device,2,5,10,736,"[0, 0, 162, 6, 0, 23, 32, 0]"
2626.333857,Unknown Device,2,5,8,736,"[0, 0, 163, 6, 0, 24, 48, 0]"
2626.333992,Unknown Device,2,5,8,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.334287,Unknown Device,2,5,9,736,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.334431,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 251, 255]"
2626.336954,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 0, 0]"
2626.337156,Unknown Device,2,5,5,737,"[0, 0, 0, 0, 0, 64, 0, 0]"
2626.338168,Unknown Device,2,5,5,736,"[0, 0, 128, 6, 0, 24, 48, 0]"
2626.338298,Unknown Device,2,5,5,738,"[246, 124, 160, 51, 0, 0, 0, 128]"
