timestamp,id,data
2626.296845,33888448,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.296988,33827907,"[0, 0, 0, 226, 0, 16, 5, 0]"
2626.298162,33929221,"[0, 0, 129, 6, 0, 24, 48, 0]"
2626.298292,33929349,"[246, 124, 160, 51, 0, 0, 0, 128]"
2626.299267,33929222,"[0, 0, 154, 6, 0, 24, 48, 0]"
2626.299405,33929350,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.299734,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.300326,352595220,"[5, 0, 0, 80, 255, 8, 128, 1]"
2626.30047,352596180,"[241, 223, 6, 176, 253, 47, 0, 5]"
2626.301985,33827908,"[0, 0, 0, 98, 0, 16, 253, 255]"
2626.302165,33828292,"[0, 0, 224, 8, 0, 0, 0, 0]"
2626.302493,33827906,"[0, 0, 0, 98, 0, 16, 2, 0]"
2626.302645,33828290,"[0, 0, 64, 7, 0, 0, 0, 0]"
2626.303386,33929287,"[0, 0, 0, 0, 0, 64, 0, 0]"
2626.30429,33929225,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.304428,33827905,"[0, 0, 0, 226, 0, 16, 239, 255]"
2626.304644,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
2626.306172,134551573,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.306324,134551637,"[0, 0, 0, 0, 0, 0, 0, 192]"
2626.306468,134551701,"[0, 0, 0, 64, 0, 0, 0, 192]"
2626.306612,134551765,"[0, 0, 112, 0, 0, 0, 0, 240]"
2626.306742,134551829,"[35, 38, 24, 250, 0, 192, 125, 0]"
2626.306894,33827907,"[0, 0, 0, 226, 0, 16, 31, 0]"
2626.307086,33828291,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.30738,33929223,"[0, 0, 118, 6, 0, 24, 48, 0]"
2626.307525,33929351,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.30833,262271,"[52, 94, 169, 123, 37, 149, 91, 135]"
2626.309738,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.309882,33888320,"[0, 0, 0, 0, 30, 45, 6, 0]"
2626.310031,33888384,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.310175,33888512,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.310348,352595220,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.310833,33929216,"[0, 0, 162, 6, 0, 24, 0, 0]"
2626.311281,33929353,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.31197,33827908,"[0, 0, 0, 98, 0, 16, 251, 255]"
2626.31245,33827906,"[0, 0, 0, 98, 0, 16, 239, 255]"
2626.31371,33929226,"[0, 0, 162, 6, 0, 23, 32, 0]"
2626.313847,33929224,"[0, 0, 163, 6, 0, 24, 48, 0]"
2626.313996,33929352,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.314288,33929225,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.31443,33827905,"[0, 0, 0, 226, 0, 16, 9, 0]"
2626.316954,33827907,"[0, 0, 0, 226, 0, 16, 0, 0]"
2626.317691,16848960,"[152, 174, 212, 126, 1, 0, 0, 255]"
2626.318156,33929221,"[0, 0, 129, 6, 0, 24, 48, 0]"
2626.318299,33929349,"[246, 124, 160, 51, 0, 0, 0, 128]"
2626.319239,33929222,"[0, 0, 154, 6, 0, 24, 48, 0]"
2626.319389,33929350,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.319766,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.320288,352595220,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.320431,352596180,"[241, 159, 6, 176, 253, 51, 0, 5]"
2626.321996,33827908,"[0, 0, 0, 98, 0, 16, 255, 255]"
2626.322181,33828292,"[0, 0, 224, 8, 0, 0, 0, 0]"
2626.322515,33827906,"[0, 0, 0, 98, 0, 16, 248, 255]"
2626.322686,33828290,"[0, 0, 64, 7, 0, 0, 0, 0]"
2626.324289,33929225,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.324432,33827905,"[0, 0, 0, 226, 0, 16, 255, 255]"
2626.324589,33828289,"[0, 0, 128, 248, 255, 255, 0, 0]"
2626.326174,134551573,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.326317,134551637,"[0, 0, 0, 0, 0, 0, 0, 192]"
2626.32646,134551701,"[0, 0, 0, 64, 0, 0, 0, 192]"
2626.326596,134551765,"[0, 0, 112, 0, 0, 0, 0, 240]"
2626.326739,134551829,"[35, 38, 24, 250, 0, 192, 125, 0]"
2626.326957,33827907,"[0, 0, 0, 226, 0, 16, 251, 255]"
2626.327123,33828291,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.327378,33929223,"[0, 0, 118, 6, 0, 24, 48, 0]"
