timestamp,id,data
176.489837,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.489894,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.489913,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.490015,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.490218,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.490423,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.49071,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.490826,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.491741,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.492102,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.492791,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.493734,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.494427,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.494553,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.494582,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.494597,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.494662,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.494677,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.494693,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.494943,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.494972,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.494987,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.495163,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.495179,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.495762,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.495777,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.497096,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.497777,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.497806,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.498014,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.498029,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.498072,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.498088,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.498103,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.498118,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.49854,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.498688,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.498717,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.498732,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.498941,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.499145,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.499608,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.499693,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.499722,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.499793,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.499808,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.499893,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.499912,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.499927,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
176.501279,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.501634,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.502068,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
176.502287,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
600.534912,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
601.948347,12,"[0, 48, 4, 0, 0, 0, 0, 255]"
601.948376,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948391,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948406,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948443,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948458,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948473,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948488,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948503,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948519,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948534,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948549,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948564,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948579,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948594,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948609,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948624,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948639,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948655,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.94867,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948685,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.9487,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948715,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.94873,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948745,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.94876,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948775,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.94879,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948806,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948821,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948836,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
